-0.01151,0.55902,4.1402
-0.02807,0.55902,4.1399
-0.0385,0.55902,4.1402
0.02316,0.55902,4.1402
-0.01252,0.55902,4.1399
-0.01914,0.55902,4.1398
-0.02347,0.55902,4.1396
-0.04793,0.55902,4.1393
-0.04207,0.55902,4.1395
-0.01405,0.55902,4.1397
-0.03647,0.55902,4.1395
0.01424,0.55902,4.1394
-0.012,0.55902,4.1396
0.00329,0.55902,4.1395
-0.00641,0.55902,4.1395
-0.00106,0.55902,4.1394
-0.01405,0.55902,4.1394
-0.02016,0.55903,4.1395
-0.00667,0.55903,4.1393
-0.01992,0.55903,4.1393
-0.02193,0.55903,4.1393
-0.00463,0.55903,4.1393
-0.00437,0.55903,4.1395
-0.02603,0.55903,4.1391
-0.0087,0.55903,4.1393
-0.02577,0.55903,4.1392
-0.01863,0.55903,4.1392
-0.01708,0.55903,4.1392
-0.0013,0.55903,4.1391
-0.02654,0.55903,4.1391
-0.01813,0.55903,4.139
-0.02068,0.55903,4.139
-0.03061,0.55903,4.1391
-0.03316,0.55903,4.139
-0.03722,0.55903,4.1387
-0.02194,0.55903,4.1388
-0.02856,0.55903,4.139
-0.01916,0.55903,4.1388
-0.02448,0.55903,4.1388
-0.03266,0.55903,4.1387
-0.01431,0.55903,4.1388
0.00277,0.55903,4.1387
-0.02806,0.55903,4.1387
-0.02424,0.55903,4.1386
-0.01761,0.55903,4.1387
-0.01073,0.55903,4.1386
0.00403,0.55903,4.1385
-0.01762,0.55903,4.1388
-0.01583,0.55903,4.1387
-0.01533,0.55903,4.1387
-0.03035,0.55903,4.1387
-0.00335,0.55903,4.1385
-0.02627,0.55903,4.1385
-0.02756,0.55903,4.1384
-0.02016,0.55903,4.1385
-0.04028,0.55903,4.1384
-0.02399,0.55903,4.1384
0.00556,0.55903,4.1385
-0.0171,0.55903,4.1384
-0.01354,0.55903,4.1382
-0.00946,0.55903,4.1384
-0.01559,0.55903,4.1384
-0.01073,0.55903,4.1385
-0.0166,0.55903,4.1376
-0.0199,0.55903,4.1382
-0.02195,0.55903,4.1383
-0.0334,0.55903,4.138
-0.03289,0.55903,4.1381
-0.01124,0.55903,4.1383
-0.02933,0.55903,4.138
-0.02322,0.55903,4.1379
-0.00515,0.55903,4.1379
-0.02679,0.55903,4.1382
-0.01915,0.55903,4.138
-0.01787,0.55903,4.1379
0.01907,0.55903,4.1379
0.00991,0.55903,4.1378
-0.00131,0.55903,4.1381
-0.0105,0.55903,4.1374
-0.00946,0.55903,4.138
0.00022,0.55903,4.1378
-0.01073,0.55903,4.138
-0.01813,0.55903,4.1383
-0.03289,0.55903,4.1377
-0.05609,0.55903,4.1376
-0.00384,0.55903,4.1381
-0.04488,0.55903,4.1375
-0.00437,0.55903,4.1379
-0.00336,0.55903,4.1377
-0.02499,0.55903,4.1377
-0.01915,0.55903,4.1376
-0.03341,0.55903,4.1376
0.01499,0.55903,4.1376
-0.00513,0.55903,4.1376
-0.00643,0.55903,4.1377
-0.01913,0.55903,4.1375
-0.03086,0.55903,4.1375
-0.00283,0.55903,4.1377
-0.01964,0.55903,4.1374
-0.02601,0.55903,4.1375
-0.0138,0.55903,4.1377
-0.03162,0.55903,4.1376
-0.00184,0.55903,4.1375
-0.02143,0.55903,4.1376
-0.00818,0.55903,4.1381
-0.02195,0.55903,4.1374
0.00022,0.55903,4.1375
0.0015,0.55903,4.1374
-0.0166,0.55903,4.1374
-0.00997,0.55903,4.1375
-0.00845,0.55903,4.1373
-0.01583,0.55903,4.1374
-0.02552,0.55903,4.1373
-0.00389,0.55903,4.1372
-0.03088,0.55903,4.1373
-0.02271,0.55903,4.1367
-0.01661,0.55903,4.1374
-0.03061,0.55903,4.1373
-0.0334,0.55903,4.137
-0.00157,0.55903,4.1373
-0.01227,0.55903,4.137
-0.03162,0.55903,4.1372
-0.0329,0.55903,4.1371
-0.00335,0.55903,4.1371
-0.01888,0.55903,4.1374
-0.00742,0.55903,4.1372
-0.02143,0.55903,4.137
-0.01634,0.55903,4.1373
-0.03061,0.55903,4.137
-0.00206,0.55903,4.137
-0.03163,0.55903,4.1372
-0.02194,0.55903,4.137
-0.00692,0.55903,4.1371
-0.01124,0.55903,4.1369
-0.02017,0.55903,4.1368
0.00149,0.55903,4.1368
-0.02118,0.55903,4.137
-0.02449,0.55903,4.1369
-0.02271,0.55903,4.1371
-0.03061,0.55903,4.1368
-0.01685,0.55903,4.1368
-0.02142,0.55903,4.1369
-0.00641,0.55903,4.1367
-0.02015,0.55903,4.1369
-0.01583,0.55903,4.1368
-0.01914,0.55903,4.1368
0.00049,0.55903,4.1368
-0.00869,0.55903,4.1366
-0.00335,0.55903,4.1368
-0.01482,0.55903,4.1365
0.00912,0.55903,4.1367
-0.02196,0.55903,4.1366
-0.01505,0.55903,4.1367
-0.01736,0.55903,4.1367
-0.00972,0.55903,4.1367
-0.00641,0.55903,4.1365
-0.01279,0.55903,4.1367
-0.02066,0.55903,4.1366
-0.01761,0.55903,4.1366
0.00098,0.55903,4.1366
-0.03265,0.55903,4.1363
0.01933,0.55903,4.1367
-0.02425,0.55903,4.1366
0.01015,0.55903,4.1365
-0.01022,0.55903,4.1364
-0.01456,0.55903,4.1365
-0.02374,0.55903,4.1365
-0.01455,0.55903,4.1364
-0.02397,0.55903,4.1365
-0.03648,0.55903,4.1364
-0.01023,0.55903,4.1364
-0.03393,0.55903,4.1364
-0.02575,0.55903,4.1362
-0.01838,0.55903,4.1364
-0.01302,0.55903,4.1365
-0.01941,0.55903,4.1365
-0.01226,0.55903,4.1363
-0.0245,0.55903,4.1362
-0.01533,0.55903,4.1363
-0.00182,0.55903,4.1363
-0.01379,0.55903,4.1362
-0.01022,0.55903,4.1363
-0.02372,0.55903,4.1361
-0.00361,0.55903,4.1362
-0.00183,0.55903,4.1361
-0.01636,0.55903,4.1361
-0.02042,0.55903,4.1362
-0.01889,0.55903,4.1361
-0.01533,0.55903,4.1362
-0.01966,0.55903,4.1362
-0.01991,0.55903,4.136
-0.01151,0.55903,4.1361
-0.02144,0.55903,4.1362
-0.02857,0.55903,4.1362
-0.01456,0.55903,4.136
-0.00513,0.55903,4.1363
-0.01659,0.55903,4.1361
-0.01279,0.55903,4.1362
-0.01125,0.55903,4.1361
-0.03164,0.55903,4.1359
-0.00972,0.55903,4.1361
-0.0092,0.55903,4.136
-0.02119,0.55903,4.1359
-0.01456,0.55903,4.136
-0.01863,0.55903,4.1361
-0.01761,0.55903,4.1361
-0.00768,0.55903,4.1362
-0.0217,0.55903,4.136
-0.00412,0.55903,4.136
-0.00921,0.55903,4.1359
-0.01862,0.55903,4.1358
-0.01306,0.55903,4.1359
-0.01838,0.55903,4.1358
-0.00641,0.55903,4.1359
-0.00512,0.55903,4.1359
-0.04105,0.55903,4.1358
0.00405,0.55903,4.1361
0.00099,0.55903,4.1358
-0.0329,0.55903,4.1359
-0.02602,0.55903,4.1358
-0.03648,0.55903,4.1357
-0.02143,0.55903,4.1356
-0.01506,0.55903,4.1359
-0.03112,0.55903,4.1359
-0.02933,0.55903,4.1357
-0.02602,0.55903,4.1357
-0.03951,0.55903,4.1356
-0.01201,0.55903,4.1358
-0.01531,0.55903,4.1357
-0.0087,0.55903,4.1358
-0.01788,0.55903,4.1357
-0.0097,0.55903,4.1364
-0.01354,0.55903,4.1357
-0.01889,0.55903,4.1358
-0.03799,0.55903,4.1358
-0.02298,0.55903,4.1357
-0.02474,0.55903,4.1357
-0.00922,0.55903,4.1355
-0.02296,0.55903,4.1356
-0.0199,0.55903,4.1357
0.02315,0.55903,4.1355
-0.02984,0.55903,4.1357
-0.03469,0.55903,4.1352
-0.03775,0.55903,4.1353
-0.00054,0.55903,4.1357
-0.02603,0.55903,4.1355
-0.03722,0.55903,4.1355
0.00353,0.55903,4.1356
-0.01659,0.55903,4.1357
-0.01915,0.55903,4.1355
-0.00869,0.55903,4.1354
-0.01762,0.55903,4.1357
-0.01788,0.55903,4.1355
-0.00997,0.55903,4.1355
-0.0031,0.55903,4.1356
-0.02322,0.55903,4.1355
-0.02473,0.55903,4.1356
-0.02525,0.55903,4.1356
-0.01609,0.55903,4.1355
-0.02628,0.55903,4.1355
-0.01047,0.55903,4.1353
-0.01431,0.55903,4.1355
-0.01863,0.55903,4.1353
-0.02473,0.55903,4.1354
-0.00895,0.55903,4.1354
-0.02859,0.55903,4.1356
-0.04411,0.55903,4.1353
-0.01785,0.55903,4.1354
-0.00972,0.55903,4.1353
0.00125,0.55903,4.1354
-0.00055,0.55903,4.1353
-0.01203,0.55903,4.1352
-0.02499,0.55903,4.1352
-0.0301,0.55903,4.1353
-0.03011,0.55903,4.1352
-0.0278,0.55903,4.1355
-0.02067,0.55903,4.1352
-0.02501,0.55903,4.1353
-0.01123,0.55903,4.1351
-0.02501,0.55903,4.1352
-0.01173,0.55903,4.1352
-0.03138,0.55903,4.1353
-0.02906,0.55903,4.1351
-0.03876,0.55903,4.1351
-0.052,0.55903,4.1354
0.00378,0.55903,4.135
-0.01048,0.55903,4.1353
-0.052,0.55903,4.1351
-0.01915,0.55903,4.1351
-0.00639,0.55903,4.1353
-0.02373,0.55903,4.1347
-0.0245,0.55903,4.1352
-0.03239,0.55903,4.1351
-0.00538,0.55903,4.1356
-0.03188,0.55903,4.1353
-0.01813,0.55903,4.1351
-0.01913,0.55903,4.1351
-0.04003,0.55903,4.135
-0.02373,0.55903,4.1351
-0.01685,0.55903,4.1353
-0.03544,0.55903,4.1349
-0.01633,0.55903,4.1352
-0.02601,0.55903,4.1352
-0.03265,0.55903,4.1351
-0.01405,0.55903,4.1351
-0.01202,0.55903,4.135
-0.01278,0.55903,4.1349
-0.0115,0.55903,4.1352
0.00481,0.55903,4.135
-0.0054,0.55903,4.1349
-0.02448,0.55903,4.1349
-0.01786,0.55903,4.1349
-0.0092,0.55903,4.1351
-0.02654,0.55903,4.1351
-0.02728,0.55903,4.1351
-0.01149,0.55903,4.1357
-0.07317,0.55903,4.1344
-0.02067,0.55903,4.1353
-0.08056,0.55903,4.1341
-0.03163,0.55903,4.1345
-0.01686,0.55904,4.135
-0.01048,0.55904,4.1349
-0.00794,0.55904,4.1349
-0.03597,0.55904,4.135
-0.02194,0.55904,4.1345
-0.02931,0.55904,4.1351
-0.04438,0.55904,4.1348
-0.02551,0.55904,4.1348
-0.01327,0.55904,4.1348
-0.02603,0.55904,4.1349
-0.01839,0.55904,4.1348
-0.04004,0.55904,4.1349
-0.02525,0.55904,4.1347
-0.01762,0.55904,4.1349
-0.02194,0.55904,4.135
-0.03571,0.55904,4.1349
-0.02474,0.55904,4.1349
-0.025,0.55904,4.1349
-0.00894,0.55904,4.1343
-0.02653,0.55904,4.1347
-0.02831,0.55904,4.1348
-0.00563,0.55904,4.135
-0.01532,0.55904,4.1347
-0.01812,0.55904,4.1347
-0.03164,0.55904,4.1348
-0.01149,0.55904,4.1348
-0.01507,0.55904,4.1349
-0.02398,0.55904,4.1347
-0.0041,0.55904,4.1345
-0.01023,0.55904,4.135
-0.01865,0.55904,4.1345
-0.02729,0.55904,4.1347
-0.00768,0.55904,4.135
-0.02909,0.55904,4.1346
-0.0408,0.55904,4.1349
0.00481,0.55904,4.1347
-0.01073,0.55904,4.1347
-0.01686,0.55904,4.1345
-0.02933,0.55904,4.1343
0.0053,0.55904,4.1352
-0.04945,0.55904,4.1346
0.02928,0.55904,4.1345
-0.07292,0.55904,4.1346
-0.06348,0.55904,4.1352
-0.03037,0.55904,4.1348
-0.02118,0.55904,4.1346
-0.03163,0.55904,4.1345
-0.02043,0.55904,4.1347
-0.01023,0.55904,4.1344
-0.04513,0.55904,4.1344
-0.03062,0.55904,4.1344
-0.01276,0.55904,4.1345
-0.02348,0.55904,4.1342
-0.08589,0.55904,4.1346
0.02977,0.55904,4.1349
-0.02092,0.55904,4.1347
-0.02603,0.55904,4.1345
-0.02984,0.55904,4.1343
-0.0222,0.55904,4.1347
-0.02656,0.55904,4.1344
0.00148,0.55904,4.135
-0.01508,0.55904,4.1343
-0.01762,0.55904,4.1342
-0.01048,0.55904,4.1346
-0.0301,0.55904,4.1347
-0.01812,0.55904,4.1346
-0.01889,0.55904,4.1345
-0.02909,0.55904,4.1344
-0.02502,0.55904,4.1345
-0.00793,0.55904,4.1344
-0.00028,0.55904,4.1345
-0.02041,0.55904,4.1344
0.01321,0.55904,4.1343
-0.04665,0.55904,4.1346
-0.01329,0.55904,4.1343
-0.02831,0.55904,4.1345
-0.02832,0.55904,4.1344
-0.09916,0.55904,4.1346
-0.03059,0.55904,4.1342
-0.00998,0.55904,4.1345
-0.0566,0.55904,4.1345
0.00198,0.55904,4.1342
-0.01379,0.55904,4.1344
0.00124,0.55904,4.1342
-0.0143,0.55904,4.1344
-0.00972,0.55904,4.134
-0.02117,0.55904,4.1343
-0.02755,0.55904,4.1343
-0.02424,0.55904,4.1342
-0.03189,0.55904,4.1347
0.01398,0.55904,4.1345
-0.0194,0.55904,4.1344
-0.0013,0.55904,4.1344
-0.01864,0.55904,4.1345
-0.04385,0.55904,4.1341
-0.04105,0.55904,4.1341
-0.01838,0.55904,4.1338
-0.03495,0.55904,4.1341
-0.0245,0.55904,4.1344
-0.01991,0.55904,4.1342
-0.02168,0.55904,4.1342
-0.02194,0.55904,4.1342
0.00328,0.55904,4.1343
-0.01049,0.55904,4.1346
-0.0357,0.55904,4.1343
-0.04768,0.55904,4.1344
-0.03647,0.55904,4.1341
-0.01175,0.55904,4.1344
-0.0194,0.55904,4.1344
-0.00539,0.55904,4.1341
-0.012,0.55904,4.1345
-0.00845,0.55904,4.1342
-0.02679,0.55904,4.1343
0.01296,0.55904,4.1343
-0.01276,0.55904,4.1345
-0.01277,0.55904,4.1346
-0.00717,0.55904,4.134
-0.0525,0.55904,4.1344
-0.02551,0.55904,4.1343
-0.02627,0.55904,4.1343
-0.01276,0.55904,4.1343
-0.03751,0.55904,4.1343
-0.01253,0.55904,4.1341
-0.0166,0.55904,4.1342
-0.04946,0.55904,4.1341
-0.02119,0.55904,4.1341
-0.03467,0.55904,4.1343
-0.01684,0.55904,4.134
-0.04412,0.55904,4.134
-0.02679,0.55904,4.1343
-0.05507,0.55904,4.1341
-0.00872,0.55904,4.1341
-0.02321,0.55904,4.1342
-0.00997,0.55904,4.1342
-0.0487,0.55904,4.134
0.00149,0.55904,4.1341
-0.02066,0.55904,4.134
-0.01532,0.55904,4.1342
-0.01787,0.55904,4.134
-0.0222,0.55904,4.1342
-0.01404,0.55904,4.1341
-0.05201,0.55904,4.134
-0.02959,0.55904,4.1342
-0.01964,0.55904,4.1342
-0.01661,0.55904,4.134
-0.03164,0.55904,4.134
-0.03521,0.55904,4.1341
-0.04104,0.55904,4.1341
-0.03519,0.55904,4.134
-0.03824,0.55904,4.1341
-0.03162,0.55904,4.134
-0.00972,0.55904,4.134
-0.02195,0.55904,4.134
-0.03316,0.55904,4.1342
-0.01815,0.55904,4.134
-0.04437,0.55904,4.134
-0.01812,0.55904,4.1342
0.01066,0.55904,4.1338
-0.025,0.55904,4.1339
-0.03877,0.55904,4.1339
-0.02756,0.55904,4.134
-0.03597,0.55904,4.134
-0.03342,0.55904,4.134
-0.02474,0.55904,4.1339
-0.02883,0.55904,4.1341
-0.0413,0.55904,4.1341
-0.03495,0.55904,4.1339
-0.02909,0.55904,4.1339
-0.01431,0.55904,4.134
-0.02654,0.55904,4.1338
-0.01634,0.55904,4.134
-0.02705,0.55904,4.1338
-0.01252,0.55904,4.134
-0.02578,0.55904,4.1342
-0.02347,0.55904,4.134
-0.02807,0.55904,4.1338
-0.03493,0.55904,4.1338
-0.0403,0.55904,4.1338
-0.02806,0.55904,4.1342
-0.03239,0.55904,4.1336
-0.00794,0.55904,4.134
-0.04104,0.55904,4.1339
-0.02476,0.55904,4.1341
-0.02934,0.55904,4.1339
-0.04232,0.55904,4.134
-0.04233,0.55904,4.1338
-0.04335,0.55904,4.134
-0.03291,0.55904,4.1338
-0.02169,0.55904,4.1339
-0.01661,0.55904,4.1341
-0.01251,0.55904,4.1338
-0.02373,0.55904,4.1338
-0.04563,0.55904,4.1339
-0.03289,0.55904,4.1339
-0.00998,0.55904,4.1339
-0.02296,0.55904,4.1338
-0.0255,0.55904,4.134
-0.02322,0.55904,4.1339
-0.02195,0.55904,4.1339
-0.03494,0.55904,4.1339
-0.03495,0.55904,4.1339
-0.02349,0.55904,4.1339
-0.02372,0.55904,4.134
-0.00896,0.55904,4.1338
-0.02398,0.55904,4.1339
-0.03597,0.55904,4.1338
-0.02729,0.55904,4.134
-0.02806,0.55904,4.1338
-0.0166,0.55904,4.1338
-0.01735,0.55904,4.1338
-0.01735,0.55904,4.1337
-0.02144,0.55904,4.1338
-0.01788,0.55904,4.1338
-0.03519,0.55904,4.1339
-0.01354,0.55904,4.1337
-0.03163,0.55904,4.1339
-0.02527,0.55904,4.1336
-0.02373,0.55904,4.1338
-0.02501,0.55904,4.1337
-0.01456,0.55904,4.1338
-0.026,0.55904,4.1337
-0.02297,0.55904,4.1339
-0.01887,0.55904,4.1339
-0.01098,0.55904,4.1337
-0.02908,0.55904,4.1338
-0.02374,0.55904,4.1337
-0.03085,0.55904,4.1339
-0.01557,0.55904,4.1338
-0.03318,0.55905,4.1339
-0.00259,0.55905,4.1338
-0.03162,0.55905,4.1338
-0.00309,0.55905,4.1337
-0.02272,0.55905,4.1338
-0.02194,0.55905,4.1337
-0.02398,0.55905,4.1338
-0.03521,0.55905,4.1337
-0.03443,0.55905,4.1336
-0.02628,0.55905,4.1338
-0.03469,0.55905,4.1337
-0.02474,0.55905,4.1339
-0.01507,0.55905,4.1338
-0.01556,0.55905,4.1337
-0.00997,0.55905,4.1337
-0.03901,0.55905,4.1337
-0.02449,0.55905,4.1337
-0.02629,0.55905,4.1337
-0.02527,0.55905,4.1337
-0.03215,0.55905,4.1337
-0.02424,0.55905,4.1338
-0.02245,0.55905,4.1337
-0.00819,0.55905,4.1336
-0.01889,0.55905,4.1337
-0.01381,0.55905,4.1337
-0.02296,0.55905,4.1338
-0.00537,0.55905,4.1335
-0.02195,0.55905,4.1337
-0.02957,0.55905,4.1337
-0.02018,0.55905,4.1336
-0.02474,0.55905,4.1335
-0.00769,0.55905,4.1337
-0.0087,0.55905,4.1338
-0.02017,0.55905,4.1338
-0.03824,0.55905,4.1335
-0.02374,0.55905,4.1337
-0.01609,0.55905,4.1336
-0.01278,0.55905,4.1338
-0.03417,0.55905,4.1336
-0.03544,0.55905,4.1336
-0.01125,0.55905,4.1336
-0.03495,0.55905,4.1335
-0.02322,0.55905,4.1336
-0.02831,0.55905,4.1335
-0.02704,0.55905,4.1336
-0.02118,0.55905,4.1338
-0.03519,0.55905,4.1335
-0.01226,0.55905,4.1337
-0.01685,0.55905,4.1336
-0.02143,0.55905,4.1334
-0.02628,0.55905,4.1336
-0.02627,0.55905,4.1336
-0.03086,0.55905,4.1337
-0.02042,0.55905,4.1335
-0.03647,0.55905,4.1335
-0.02423,0.55905,4.1336
-0.02908,0.55905,4.1336
-0.03546,0.55905,4.1334
-0.02348,0.55905,4.1337
-0.02831,0.55905,4.1336
-0.02093,0.55905,4.1335
-0.02882,0.55905,4.1335
-0.01839,0.55905,4.1335
-0.02373,0.55905,4.1337
-0.03849,0.55905,4.1334
-0.01455,0.55905,4.1336
-0.0199,0.55905,4.1336
-0.03137,0.55905,4.1335
-0.00921,0.55905,4.1335
-0.03239,0.55905,4.1336
-0.02272,0.55905,4.1337
-0.03596,0.55905,4.1336
-0.03163,0.55905,4.1334
-0.01482,0.55905,4.1336
-0.01277,0.55905,4.1335
-0.01508,0.55905,4.1334
-0.02017,0.55905,4.1335
-0.03036,0.55905,4.1335
-0.01991,0.55905,4.1336
-0.0319,0.55905,4.1335
-0.04565,0.55905,4.1334
-0.01839,0.55905,4.1336
-0.01711,0.55905,4.1334
-0.02092,0.55905,4.1335
-0.01712,0.55905,4.1334
-0.01967,0.55905,4.1333
-0.01659,0.55905,4.1335
-0.02448,0.55905,4.1334
-0.02525,0.55905,4.1333
-0.0296,0.55905,4.1334
-0.04081,0.55905,4.1336
-0.024,0.55905,4.1333
-0.03034,0.55905,4.1333
-0.02679,0.55905,4.1336
-0.02807,0.55905,4.1335
-0.03442,0.55905,4.1334
-0.02067,0.55905,4.1334
-0.01176,0.55905,4.1334
-0.02092,0.55905,4.1332
-0.0324,0.55905,4.1334
-0.03853,0.55905,4.1336
-0.02501,0.55905,4.1334
-0.0227,0.55905,4.1333
-0.01432,0.55905,4.1334
-0.01533,0.55905,4.1334
-0.02043,0.55905,4.1334
-0.02578,0.55905,4.1336
-0.03189,0.55905,4.1333
-0.02755,0.55905,4.1333
-0.03469,0.55905,4.1334
-0.02959,0.55905,4.1334
-0.02604,0.55905,4.1334
-0.02041,0.55905,4.1334
-0.02551,0.55905,4.1333
-0.02984,0.55905,4.1334
-0.03623,0.55905,4.1334
-0.02677,0.55905,4.1333
-0.03544,0.55905,4.1333
-0.03698,0.55905,4.1332
-0.02524,0.55905,4.1335
-0.02908,0.55905,4.1334
-0.00743,0.55905,4.1333
-0.03112,0.55905,4.1333
-0.02347,0.55905,4.1332
-0.02424,0.55905,4.1333
-0.00895,0.55905,4.1333
-0.04053,0.55905,4.1334
-0.0301,0.55905,4.1334
-0.00972,0.55905,4.1332
-0.03494,0.55905,4.1333
-0.03647,0.55905,4.1332
-0.02908,0.55905,4.1332
-0.01916,0.55905,4.1334
-0.03978,0.55905,4.1333
-0.02296,0.55905,4.1332
-0.03978,0.55905,4.1333
-0.01099,0.55905,4.1333
-0.0385,0.55905,4.1334
-0.02807,0.55905,4.1333
-0.02068,0.55905,4.1333
-0.03264,0.55905,4.1332
-0.02272,0.55905,4.1331
-0.02017,0.55905,4.1333
-0.03111,0.55905,4.1334
-0.03188,0.55905,4.1332
-0.02401,0.55905,4.1331
-0.02934,0.55905,4.1332
-0.02958,0.55905,4.1335
-0.03597,0.55905,4.1331
-0.01889,0.55905,4.1333
-0.04767,0.55905,4.1333
-0.03086,0.55905,4.1333
-0.03877,0.55905,4.1332
-0.04233,0.55905,4.1334
-0.02603,0.55905,4.1334
-0.04207,0.55905,4.133
-0.03266,0.55905,4.1333
-0.02243,0.55905,4.1333
-0.00666,0.55905,4.1332
-0.01864,0.55905,4.1332
-0.02704,0.55905,4.1332
-0.02628,0.55905,4.133
-0.03748,0.55905,4.1331
-0.02858,0.55905,4.1332
-0.01762,0.55905,4.1334
-0.03776,0.55905,4.133
-0.06959,0.55905,4.1333
-0.04131,0.55905,4.1332
-0.01915,0.55905,4.133
-0.02908,0.55905,4.1333
-0.02475,0.55905,4.1331
-0.03699,0.55905,4.1332
-0.03009,0.55905,4.1331
-0.05481,0.55905,4.1332
-0.04512,0.55905,4.1331
-0.04691,0.55905,4.1332
-0.03137,0.55905,4.1331
-0.05227,0.55905,4.1332
-0.02017,0.55905,4.133
-0.025,0.55905,4.1333
-0.0413,0.55905,4.1333
-0.02552,0.55905,4.1331
-0.03315,0.55905,4.1332
